label,img1,img2,text
VIFusion/MSRS/DiS-IF_MSRS_train/00006N.png,VIFusion/MSRS/vi/00006N.png,VIFusion/MSRS/ir/00006N.png,VIFusion/MSRS/content_detail/00006N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01171N.png,VIFusion/MSRS/vi/01171N.png,VIFusion/MSRS/ir/01171N.png,VIFusion/MSRS/content_detail/01171N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00210D.png,VIFusion/MSRS/vi/00210D.png,VIFusion/MSRS/ir/00210D.png,VIFusion/MSRS/content_detail/00210D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01469D.png,VIFusion/MSRS/vi/01469D.png,VIFusion/MSRS/ir/01469D.png,VIFusion/MSRS/content_detail/01469D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01515D.png,VIFusion/MSRS/vi/01515D.png,VIFusion/MSRS/ir/01515D.png,VIFusion/MSRS/content_detail/01515D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00949N.png,VIFusion/MSRS/vi/00949N.png,VIFusion/MSRS/ir/00949N.png,VIFusion/MSRS/content_detail/00949N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00350D.png,VIFusion/MSRS/vi/00350D.png,VIFusion/MSRS/ir/00350D.png,VIFusion/MSRS/content_detail/00350D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00436D.png,VIFusion/MSRS/vi/00436D.png,VIFusion/MSRS/ir/00436D.png,VIFusion/MSRS/content_detail/00436D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00426D.png,VIFusion/MSRS/vi/00426D.png,VIFusion/MSRS/ir/00426D.png,VIFusion/MSRS/content_detail/00426D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01103N.png,VIFusion/MSRS/vi/01103N.png,VIFusion/MSRS/ir/01103N.png,VIFusion/MSRS/content_detail/01103N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00916N.png,VIFusion/MSRS/vi/00916N.png,VIFusion/MSRS/ir/00916N.png,VIFusion/MSRS/content_detail/00916N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01035N.png,VIFusion/MSRS/vi/01035N.png,VIFusion/MSRS/ir/01035N.png,VIFusion/MSRS/content_detail/01035N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00523D.png,VIFusion/MSRS/vi/00523D.png,VIFusion/MSRS/ir/00523D.png,VIFusion/MSRS/content_detail/00523D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00003N.png,VIFusion/MSRS/vi/00003N.png,VIFusion/MSRS/ir/00003N.png,VIFusion/MSRS/content_detail/00003N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01320N.png,VIFusion/MSRS/vi/01320N.png,VIFusion/MSRS/ir/01320N.png,VIFusion/MSRS/content_detail/01320N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01464D.png,VIFusion/MSRS/vi/01464D.png,VIFusion/MSRS/ir/01464D.png,VIFusion/MSRS/content_detail/01464D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00035N.png,VIFusion/MSRS/vi/00035N.png,VIFusion/MSRS/ir/00035N.png,VIFusion/MSRS/content_detail/00035N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01442D.png,VIFusion/MSRS/vi/01442D.png,VIFusion/MSRS/ir/01442D.png,VIFusion/MSRS/content_detail/01442D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00052N.png,VIFusion/MSRS/vi/00052N.png,VIFusion/MSRS/ir/00052N.png,VIFusion/MSRS/content_detail/00052N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01079N.png,VIFusion/MSRS/vi/01079N.png,VIFusion/MSRS/ir/01079N.png,VIFusion/MSRS/content_detail/01079N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00635D.png,VIFusion/MSRS/vi/00635D.png,VIFusion/MSRS/ir/00635D.png,VIFusion/MSRS/content_detail/00635D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00990N.png,VIFusion/MSRS/vi/00990N.png,VIFusion/MSRS/ir/00990N.png,VIFusion/MSRS/content_detail/00990N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00536D.png,VIFusion/MSRS/vi/00536D.png,VIFusion/MSRS/ir/00536D.png,VIFusion/MSRS/content_detail/00536D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00519D.png,VIFusion/MSRS/vi/00519D.png,VIFusion/MSRS/ir/00519D.png,VIFusion/MSRS/content_detail/00519D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00112D.png,VIFusion/MSRS/vi/00112D.png,VIFusion/MSRS/ir/00112D.png,VIFusion/MSRS/content_detail/00112D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00439D.png,VIFusion/MSRS/vi/00439D.png,VIFusion/MSRS/ir/00439D.png,VIFusion/MSRS/content_detail/00439D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01526D.png,VIFusion/MSRS/vi/01526D.png,VIFusion/MSRS/ir/01526D.png,VIFusion/MSRS/content_detail/01526D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01133N.png,VIFusion/MSRS/vi/01133N.png,VIFusion/MSRS/ir/01133N.png,VIFusion/MSRS/content_detail/01133N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01476D.png,VIFusion/MSRS/vi/01476D.png,VIFusion/MSRS/ir/01476D.png,VIFusion/MSRS/content_detail/01476D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00201D.png,VIFusion/MSRS/vi/00201D.png,VIFusion/MSRS/ir/00201D.png,VIFusion/MSRS/content_detail/00201D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00969N.png,VIFusion/MSRS/vi/00969N.png,VIFusion/MSRS/ir/00969N.png,VIFusion/MSRS/content_detail/00969N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00116D.png,VIFusion/MSRS/vi/00116D.png,VIFusion/MSRS/ir/00116D.png,VIFusion/MSRS/content_detail/00116D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00611D.png,VIFusion/MSRS/vi/00611D.png,VIFusion/MSRS/ir/00611D.png,VIFusion/MSRS/content_detail/00611D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01283N.png,VIFusion/MSRS/vi/01283N.png,VIFusion/MSRS/ir/01283N.png,VIFusion/MSRS/content_detail/01283N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00159D.png,VIFusion/MSRS/vi/00159D.png,VIFusion/MSRS/ir/00159D.png,VIFusion/MSRS/content_detail/00159D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00310D.png,VIFusion/MSRS/vi/00310D.png,VIFusion/MSRS/ir/00310D.png,VIFusion/MSRS/content_detail/00310D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01142N.png,VIFusion/MSRS/vi/01142N.png,VIFusion/MSRS/ir/01142N.png,VIFusion/MSRS/content_detail/01142N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00818N.png,VIFusion/MSRS/vi/00818N.png,VIFusion/MSRS/ir/00818N.png,VIFusion/MSRS/content_detail/00818N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01113N.png,VIFusion/MSRS/vi/01113N.png,VIFusion/MSRS/ir/01113N.png,VIFusion/MSRS/content_detail/01113N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00615D.png,VIFusion/MSRS/vi/00615D.png,VIFusion/MSRS/ir/00615D.png,VIFusion/MSRS/content_detail/00615D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00848N.png,VIFusion/MSRS/vi/00848N.png,VIFusion/MSRS/ir/00848N.png,VIFusion/MSRS/content_detail/00848N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01023N.png,VIFusion/MSRS/vi/01023N.png,VIFusion/MSRS/ir/01023N.png,VIFusion/MSRS/content_detail/01023N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00197D.png,VIFusion/MSRS/vi/00197D.png,VIFusion/MSRS/ir/00197D.png,VIFusion/MSRS/content_detail/00197D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00343D.png,VIFusion/MSRS/vi/00343D.png,VIFusion/MSRS/ir/00343D.png,VIFusion/MSRS/content_detail/00343D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00924N.png,VIFusion/MSRS/vi/00924N.png,VIFusion/MSRS/ir/00924N.png,VIFusion/MSRS/content_detail/00924N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00432D.png,VIFusion/MSRS/vi/00432D.png,VIFusion/MSRS/ir/00432D.png,VIFusion/MSRS/content_detail/00432D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01434D.png,VIFusion/MSRS/vi/01434D.png,VIFusion/MSRS/ir/01434D.png,VIFusion/MSRS/content_detail/01434D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00534D.png,VIFusion/MSRS/vi/00534D.png,VIFusion/MSRS/ir/00534D.png,VIFusion/MSRS/content_detail/00534D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01271N.png,VIFusion/MSRS/vi/01271N.png,VIFusion/MSRS/ir/01271N.png,VIFusion/MSRS/content_detail/01271N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00649D.png,VIFusion/MSRS/vi/00649D.png,VIFusion/MSRS/ir/00649D.png,VIFusion/MSRS/content_detail/00649D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01432D.png,VIFusion/MSRS/vi/01432D.png,VIFusion/MSRS/ir/01432D.png,VIFusion/MSRS/content_detail/01432D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00678N.png,VIFusion/MSRS/vi/00678N.png,VIFusion/MSRS/ir/00678N.png,VIFusion/MSRS/content_detail/00678N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00903N.png,VIFusion/MSRS/vi/00903N.png,VIFusion/MSRS/ir/00903N.png,VIFusion/MSRS/content_detail/00903N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00930N.png,VIFusion/MSRS/vi/00930N.png,VIFusion/MSRS/ir/00930N.png,VIFusion/MSRS/content_detail/00930N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01397D.png,VIFusion/MSRS/vi/01397D.png,VIFusion/MSRS/ir/01397D.png,VIFusion/MSRS/content_detail/01397D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00975N.png,VIFusion/MSRS/vi/00975N.png,VIFusion/MSRS/ir/00975N.png,VIFusion/MSRS/content_detail/00975N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00907N.png,VIFusion/MSRS/vi/00907N.png,VIFusion/MSRS/ir/00907N.png,VIFusion/MSRS/content_detail/00907N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00434D.png,VIFusion/MSRS/vi/00434D.png,VIFusion/MSRS/ir/00434D.png,VIFusion/MSRS/content_detail/00434D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00745N.png,VIFusion/MSRS/vi/00745N.png,VIFusion/MSRS/ir/00745N.png,VIFusion/MSRS/content_detail/00745N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00863N.png,VIFusion/MSRS/vi/00863N.png,VIFusion/MSRS/ir/00863N.png,VIFusion/MSRS/content_detail/00863N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00530D.png,VIFusion/MSRS/vi/00530D.png,VIFusion/MSRS/ir/00530D.png,VIFusion/MSRS/content_detail/00530D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00273D.png,VIFusion/MSRS/vi/00273D.png,VIFusion/MSRS/ir/00273D.png,VIFusion/MSRS/content_detail/00273D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01255N.png,VIFusion/MSRS/vi/01255N.png,VIFusion/MSRS/ir/01255N.png,VIFusion/MSRS/content_detail/01255N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01096N.png,VIFusion/MSRS/vi/01096N.png,VIFusion/MSRS/ir/01096N.png,VIFusion/MSRS/content_detail/01096N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01513D.png,VIFusion/MSRS/vi/01513D.png,VIFusion/MSRS/ir/01513D.png,VIFusion/MSRS/content_detail/01513D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01324N.png,VIFusion/MSRS/vi/01324N.png,VIFusion/MSRS/ir/01324N.png,VIFusion/MSRS/content_detail/01324N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00727N.png,VIFusion/MSRS/vi/00727N.png,VIFusion/MSRS/ir/00727N.png,VIFusion/MSRS/content_detail/00727N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00674D.png,VIFusion/MSRS/vi/00674D.png,VIFusion/MSRS/ir/00674D.png,VIFusion/MSRS/content_detail/00674D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00108D.png,VIFusion/MSRS/vi/00108D.png,VIFusion/MSRS/ir/00108D.png,VIFusion/MSRS/content_detail/00108D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00015N.png,VIFusion/MSRS/vi/00015N.png,VIFusion/MSRS/ir/00015N.png,VIFusion/MSRS/content_detail/00015N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01321N.png,VIFusion/MSRS/vi/01321N.png,VIFusion/MSRS/ir/01321N.png,VIFusion/MSRS/content_detail/01321N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00312D.png,VIFusion/MSRS/vi/00312D.png,VIFusion/MSRS/ir/00312D.png,VIFusion/MSRS/content_detail/00312D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00835N.png,VIFusion/MSRS/vi/00835N.png,VIFusion/MSRS/ir/00835N.png,VIFusion/MSRS/content_detail/00835N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00597D.png,VIFusion/MSRS/vi/00597D.png,VIFusion/MSRS/ir/00597D.png,VIFusion/MSRS/content_detail/00597D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00736N.png,VIFusion/MSRS/vi/00736N.png,VIFusion/MSRS/ir/00736N.png,VIFusion/MSRS/content_detail/00736N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01245N.png,VIFusion/MSRS/vi/01245N.png,VIFusion/MSRS/ir/01245N.png,VIFusion/MSRS/content_detail/01245N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00240D.png,VIFusion/MSRS/vi/00240D.png,VIFusion/MSRS/ir/00240D.png,VIFusion/MSRS/content_detail/00240D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00084D.png,VIFusion/MSRS/vi/00084D.png,VIFusion/MSRS/ir/00084D.png,VIFusion/MSRS/content_detail/00084D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00460D.png,VIFusion/MSRS/vi/00460D.png,VIFusion/MSRS/ir/00460D.png,VIFusion/MSRS/content_detail/00460D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00867N.png,VIFusion/MSRS/vi/00867N.png,VIFusion/MSRS/ir/00867N.png,VIFusion/MSRS/content_detail/00867N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00764N.png,VIFusion/MSRS/vi/00764N.png,VIFusion/MSRS/ir/00764N.png,VIFusion/MSRS/content_detail/00764N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01036N.png,VIFusion/MSRS/vi/01036N.png,VIFusion/MSRS/ir/01036N.png,VIFusion/MSRS/content_detail/01036N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01005N.png,VIFusion/MSRS/vi/01005N.png,VIFusion/MSRS/ir/01005N.png,VIFusion/MSRS/content_detail/01005N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01333N.png,VIFusion/MSRS/vi/01333N.png,VIFusion/MSRS/ir/01333N.png,VIFusion/MSRS/content_detail/01333N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01263N.png,VIFusion/MSRS/vi/01263N.png,VIFusion/MSRS/ir/01263N.png,VIFusion/MSRS/content_detail/01263N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00572D.png,VIFusion/MSRS/vi/00572D.png,VIFusion/MSRS/ir/00572D.png,VIFusion/MSRS/content_detail/00572D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01127N.png,VIFusion/MSRS/vi/01127N.png,VIFusion/MSRS/ir/01127N.png,VIFusion/MSRS/content_detail/01127N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01339N.png,VIFusion/MSRS/vi/01339N.png,VIFusion/MSRS/ir/01339N.png,VIFusion/MSRS/content_detail/01339N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00978N.png,VIFusion/MSRS/vi/00978N.png,VIFusion/MSRS/ir/00978N.png,VIFusion/MSRS/content_detail/00978N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00308D.png,VIFusion/MSRS/vi/00308D.png,VIFusion/MSRS/ir/00308D.png,VIFusion/MSRS/content_detail/00308D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00547D.png,VIFusion/MSRS/vi/00547D.png,VIFusion/MSRS/ir/00547D.png,VIFusion/MSRS/content_detail/00547D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00359D.png,VIFusion/MSRS/vi/00359D.png,VIFusion/MSRS/ir/00359D.png,VIFusion/MSRS/content_detail/00359D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01363N.png,VIFusion/MSRS/vi/01363N.png,VIFusion/MSRS/ir/01363N.png,VIFusion/MSRS/content_detail/01363N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00557D.png,VIFusion/MSRS/vi/00557D.png,VIFusion/MSRS/ir/00557D.png,VIFusion/MSRS/content_detail/00557D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01223N.png,VIFusion/MSRS/vi/01223N.png,VIFusion/MSRS/ir/01223N.png,VIFusion/MSRS/content_detail/01223N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01225N.png,VIFusion/MSRS/vi/01225N.png,VIFusion/MSRS/ir/01225N.png,VIFusion/MSRS/content_detail/01225N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00872N.png,VIFusion/MSRS/vi/00872N.png,VIFusion/MSRS/ir/00872N.png,VIFusion/MSRS/content_detail/00872N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00915N.png,VIFusion/MSRS/vi/00915N.png,VIFusion/MSRS/ir/00915N.png,VIFusion/MSRS/content_detail/00915N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00325D.png,VIFusion/MSRS/vi/00325D.png,VIFusion/MSRS/ir/00325D.png,VIFusion/MSRS/content_detail/00325D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01459D.png,VIFusion/MSRS/vi/01459D.png,VIFusion/MSRS/ir/01459D.png,VIFusion/MSRS/content_detail/01459D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01233N.png,VIFusion/MSRS/vi/01233N.png,VIFusion/MSRS/ir/01233N.png,VIFusion/MSRS/content_detail/01233N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00163D.png,VIFusion/MSRS/vi/00163D.png,VIFusion/MSRS/ir/00163D.png,VIFusion/MSRS/content_detail/00163D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01538D.png,VIFusion/MSRS/vi/01538D.png,VIFusion/MSRS/ir/01538D.png,VIFusion/MSRS/content_detail/01538D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01161N.png,VIFusion/MSRS/vi/01161N.png,VIFusion/MSRS/ir/01161N.png,VIFusion/MSRS/content_detail/01161N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00260D.png,VIFusion/MSRS/vi/00260D.png,VIFusion/MSRS/ir/00260D.png,VIFusion/MSRS/content_detail/00260D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00313D.png,VIFusion/MSRS/vi/00313D.png,VIFusion/MSRS/ir/00313D.png,VIFusion/MSRS/content_detail/00313D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00224D.png,VIFusion/MSRS/vi/00224D.png,VIFusion/MSRS/ir/00224D.png,VIFusion/MSRS/content_detail/00224D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00647D.png,VIFusion/MSRS/vi/00647D.png,VIFusion/MSRS/ir/00647D.png,VIFusion/MSRS/content_detail/00647D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00840N.png,VIFusion/MSRS/vi/00840N.png,VIFusion/MSRS/ir/00840N.png,VIFusion/MSRS/content_detail/00840N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01072N.png,VIFusion/MSRS/vi/01072N.png,VIFusion/MSRS/ir/01072N.png,VIFusion/MSRS/content_detail/01072N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00759N.png,VIFusion/MSRS/vi/00759N.png,VIFusion/MSRS/ir/00759N.png,VIFusion/MSRS/content_detail/00759N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01111N.png,VIFusion/MSRS/vi/01111N.png,VIFusion/MSRS/ir/01111N.png,VIFusion/MSRS/content_detail/01111N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00983N.png,VIFusion/MSRS/vi/00983N.png,VIFusion/MSRS/ir/00983N.png,VIFusion/MSRS/content_detail/00983N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00083D.png,VIFusion/MSRS/vi/00083D.png,VIFusion/MSRS/ir/00083D.png,VIFusion/MSRS/content_detail/00083D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01159N.png,VIFusion/MSRS/vi/01159N.png,VIFusion/MSRS/ir/01159N.png,VIFusion/MSRS/content_detail/01159N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01569D.png,VIFusion/MSRS/vi/01569D.png,VIFusion/MSRS/ir/01569D.png,VIFusion/MSRS/content_detail/01569D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00398D.png,VIFusion/MSRS/vi/00398D.png,VIFusion/MSRS/ir/00398D.png,VIFusion/MSRS/content_detail/00398D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00328D.png,VIFusion/MSRS/vi/00328D.png,VIFusion/MSRS/ir/00328D.png,VIFusion/MSRS/content_detail/00328D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00602D.png,VIFusion/MSRS/vi/00602D.png,VIFusion/MSRS/ir/00602D.png,VIFusion/MSRS/content_detail/00602D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01120N.png,VIFusion/MSRS/vi/01120N.png,VIFusion/MSRS/ir/01120N.png,VIFusion/MSRS/content_detail/01120N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01076N.png,VIFusion/MSRS/vi/01076N.png,VIFusion/MSRS/ir/01076N.png,VIFusion/MSRS/content_detail/01076N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00025N.png,VIFusion/MSRS/vi/00025N.png,VIFusion/MSRS/ir/00025N.png,VIFusion/MSRS/content_detail/00025N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00244D.png,VIFusion/MSRS/vi/00244D.png,VIFusion/MSRS/ir/00244D.png,VIFusion/MSRS/content_detail/00244D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01044N.png,VIFusion/MSRS/vi/01044N.png,VIFusion/MSRS/ir/01044N.png,VIFusion/MSRS/content_detail/01044N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00569D.png,VIFusion/MSRS/vi/00569D.png,VIFusion/MSRS/ir/00569D.png,VIFusion/MSRS/content_detail/00569D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01589D.png,VIFusion/MSRS/vi/01589D.png,VIFusion/MSRS/ir/01589D.png,VIFusion/MSRS/content_detail/01589D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00715N.png,VIFusion/MSRS/vi/00715N.png,VIFusion/MSRS/ir/00715N.png,VIFusion/MSRS/content_detail/00715N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00945N.png,VIFusion/MSRS/vi/00945N.png,VIFusion/MSRS/ir/00945N.png,VIFusion/MSRS/content_detail/00945N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00703N.png,VIFusion/MSRS/vi/00703N.png,VIFusion/MSRS/ir/00703N.png,VIFusion/MSRS/content_detail/00703N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00499D.png,VIFusion/MSRS/vi/00499D.png,VIFusion/MSRS/ir/00499D.png,VIFusion/MSRS/content_detail/00499D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01253N.png,VIFusion/MSRS/vi/01253N.png,VIFusion/MSRS/ir/01253N.png,VIFusion/MSRS/content_detail/01253N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00752N.png,VIFusion/MSRS/vi/00752N.png,VIFusion/MSRS/ir/00752N.png,VIFusion/MSRS/content_detail/00752N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00485D.png,VIFusion/MSRS/vi/00485D.png,VIFusion/MSRS/ir/00485D.png,VIFusion/MSRS/content_detail/00485D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00501D.png,VIFusion/MSRS/vi/00501D.png,VIFusion/MSRS/ir/00501D.png,VIFusion/MSRS/content_detail/00501D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00304D.png,VIFusion/MSRS/vi/00304D.png,VIFusion/MSRS/ir/00304D.png,VIFusion/MSRS/content_detail/00304D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01137N.png,VIFusion/MSRS/vi/01137N.png,VIFusion/MSRS/ir/01137N.png,VIFusion/MSRS/content_detail/01137N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01193N.png,VIFusion/MSRS/vi/01193N.png,VIFusion/MSRS/ir/01193N.png,VIFusion/MSRS/content_detail/01193N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01228N.png,VIFusion/MSRS/vi/01228N.png,VIFusion/MSRS/ir/01228N.png,VIFusion/MSRS/content_detail/01228N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01426D.png,VIFusion/MSRS/vi/01426D.png,VIFusion/MSRS/ir/01426D.png,VIFusion/MSRS/content_detail/01426D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00513D.png,VIFusion/MSRS/vi/00513D.png,VIFusion/MSRS/ir/00513D.png,VIFusion/MSRS/content_detail/00513D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00373D.png,VIFusion/MSRS/vi/00373D.png,VIFusion/MSRS/ir/00373D.png,VIFusion/MSRS/content_detail/00373D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01249N.png,VIFusion/MSRS/vi/01249N.png,VIFusion/MSRS/ir/01249N.png,VIFusion/MSRS/content_detail/01249N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00206D.png,VIFusion/MSRS/vi/00206D.png,VIFusion/MSRS/ir/00206D.png,VIFusion/MSRS/content_detail/00206D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00629D.png,VIFusion/MSRS/vi/00629D.png,VIFusion/MSRS/ir/00629D.png,VIFusion/MSRS/content_detail/00629D.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00994N.png,VIFusion/MSRS/vi/00994N.png,VIFusion/MSRS/ir/00994N.png,VIFusion/MSRS/content_detail/00994N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00803N.png,VIFusion/MSRS/vi/00803N.png,VIFusion/MSRS/ir/00803N.png,VIFusion/MSRS/content_detail/00803N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/01312N.png,VIFusion/MSRS/vi/01312N.png,VIFusion/MSRS/ir/01312N.png,VIFusion/MSRS/content_detail/01312N.txt
VIFusion/MSRS/DiS-IF_MSRS_train/00589D.png,VIFusion/MSRS/vi/00589D.png,VIFusion/MSRS/ir/00589D.png,VIFusion/MSRS/content_detail/00589D.txt
